ko_id	CR18_ER180415_F	CR18_ER180415_S	CR18_LE180416_F	CR18_LE180416_S	CR18_XF180416_F	CR18_XF180416_S	CR18_LW180405_F	CR18_LW180405_S
K01869	0.0014190488638273	0.0016350305290856	0.0014620424177369	0.0019956029088449	0.0013445249025219	0.0015337423312883	0.0034934497816593	0.0022559069141568
K01870	0.0017177959930541	0.0016094831770686	0.0017211385423992	0.0014882462371046	0.0015942223844188	0.0013803680981595	0.0015720524017467	0.0016226698856215
K01872	0.0013443620815206	0.0017372199371535	0.0015915904800681	0.0016911889058007	0.0014789773927741	0.001963190184049	0.0019213973799126	0.0021371749713064
K01873	0.001549750732864	0.0017627672891704	0.0019802346670614	0.0017250126839167	0.001728674874671	0.0015950920245398	0.0024454148471615	0.0022954842284402
K01874	0.0007655395186436	0.0010985361367294	0.0011659325609801	0.0010147133434804	0.0009795824289802	0.0010736196319018	0.0012227074235807	0.001226896742787
K01875	0.0007655395186436	0.0006131364484071	0.0006662471777029	0.0006088280060882	0.0006530549526535	0.000920245398773	0.0006986899563318	0.0011081647999366
K01876	0.0011949885169072	0.0014306517129499	0.0010548913646963	0.0010147133434804	0.0010179974261951	0.0010736196319018	0.0015720524017467	0.0012664740570704
K01878	0.0002987471292268	0.0003321155762205	0.0003331235888514	0.0003382377811601	0.0003073199777193	0.0003067484662576	0.0001746724890829	0.0004353504571179
K01879	0.0005974942584536	0.0007919679125258	0.0005552059814191	0.0004735328936242	0.0006914699498684	0.0005521472392638	0.0006986899563318	0.0003166185142676
K01880	0.0002800754336501	0.0003832102802544	0.0002961098567568	0.0003044140030441	0.0003649424735416	0.0004294478527607	0.0003493449781659	0.0006332370285352
K01881	0.0008775696921037	0.0007919679125258	0.0009993707665543	0.0010485371215964	0.0009603749303728	0.000920245398773	0.0008733624454148	0.0011873194285035
K01883	0.0010269432567171	0.0012518202488312	0.0009068364363178	0.0010485371215964	0.0009219599331579	0.0008895705521472	0.0015720524017467	0.0013060513713539
K01884	1.867169557667532e-05	2.554735201696344e-05	0.0	0.0	0.0	0.0	0.0	0.0
K01885	0.000802882909797	0.0008941573205937	0.0009253433023651	0.0008117706747843	0.0008259224401206	0.0009509202453987	0.0008733624454148	0.0009894328570863
K01886	0.0005601508673002	0.0008175152645428	0.000610726579561	0.0010485371215964	0.0004609799665789	0.0009815950920245	0.0006986899563318	0.0009498555428028
